  4752     5.01250     292.02437     289.70567     289.74589     289.87555     290.33508     291.05124     293.26125       0.36558       0.36425       0.36094       0.35301       0.33868       0.31369       1.03931       0.65963
  4800     5.02500     290.26312     289.11851     289.30760     289.69292     290.25817     291.05127     293.24513       0.36885       0.36833       0.36683       0.36175       0.34214       0.31417       1.04268       0.56270
  4848     5.03750     290.36687     288.83827     288.93579     289.24635     290.07631     291.04372     293.22902       0.36697       0.36654       0.36529       0.36111       0.34545       0.31475       2.11904       0.57526
  4896     5.05000     294.95874     291.18270     290.82846     290.18944     290.03756     291.02810     293.21291       0.36163       0.36162       0.36144       0.35978       0.34774       0.31543       1.89274       0.91852
  4944     5.06250     296.61999     294.00682     293.39092     292.07085     290.49926     291.02504     293.19679       0.35653       0.35663       0.35676       0.35625       0.34868       0.31615       4.50483       1.16114
  4992     5.06250     293.98937     294.48761     294.25684     293.44299     291.32596     291.05897     293.18068       0.36912       0.36802       0.36539       0.35882       0.34895       0.31687       5.35126       0.97130
  5040     5.07500     289.99499     292.40074     292.46181     292.49607     291.81306     291.12938     293.16457       0.36046       0.36068       0.36110       0.36098       0.35069       0.31762       6.09213       0.67883
  5088     5.08750     291.75687     290.39817     290.72016     291.40662     291.80092     291.20538     293.14920       0.35482       0.35500       0.35540       0.35575       0.35090       0.31840       1.30514       0.58569
  5136     5.10000     292.33479     290.93502     290.87928     290.89282     291.47449     291.26440     293.13455       0.35206       0.35221       0.35255       0.35297       0.35022       0.31916       3.30703       0.72208
  5184     5.11250     295.15416     293.11134     292.75206     292.01339     291.43473     291.30695     293.11995       0.35061       0.35069       0.35089       0.35116       0.34926       0.31986       4.66993       0.98306
  5232     5.12500     296.31312     294.06297     293.75824     293.05144     291.79657     291.35649     293.10637       0.34784       0.34801       0.34843       0.34921       0.34820       0.32050       4.14277       1.05668
  5280     5.13750     295.89583     294.94176     294.60876     293.77153     292.23916     291.42467     293.09319       0.34542       0.34559       0.34604       0.34708       0.34700       0.32109       5.14592       1.05420
  5328     5.15000     295.15083     295.90840     295.49661     294.50752     292.72575     291.51254     293.08063       0.35019       0.34973       0.34870       0.34671       0.34577       0.32162       7.33330       1.09550
